3.39325,3.28558
3.29312,3.19087
3.1128,3.1452
2.84443,2.97844
2.61319,2.78572
2.43838,2.66531
2.33875,2.61471
2.24805,2.56311
2.18786,2.55742
2.15532,2.51647
2.10962,2.4532
2.06922,2.40188
2.03788,2.4291
2.00969,2.38145
1.97718,2.3706
1.94561,2.33552
1.9328,2.33541
1.91023,2.33163
1.89001,2.31369
1.87861,2.28428
1.86225,2.29036
1.85888,2.25634
1.8398,2.23817
1.81957,2.25796
1.81165,2.22695
1.80248,2.21197
1.80411,2.20049
1.78497,2.20171
1.77801,2.20607
1.76426,2.19514
1.76035,2.18933
1.76533,2.17909
1.75172,2.17203
1.74855,2.16456
1.73752,2.17925
1.73282,2.17518
1.71773,2.15999
1.71792,2.16654
1.71571,2.14261
1.70121,2.1593
1.69548,2.1468
1.69655,2.13496
1.68752,2.14843
1.68222,2.15055
1.67837,2.12879
1.66966,2.15157
1.67481,2.1464
1.66669,2.12641
1.65706,2.12936
1.65873,2.14296
1.65252,2.14157
1.6621,2.14846
1.64916,2.11764
1.64999,2.12748
1.64208,2.12194
1.64079,2.12853
1.64999,2.10607
1.63727,2.10464
1.62939,2.09369
1.62632,2.11045
1.62502,2.11756
1.62715,2.08993
1.6208,2.08304
1.61274,2.10561
1.61743,2.08727
1.61086,2.0975
1.61199,2.09808
1.61058,2.08654
1.61001,2.08097
1.60807,2.08519
1.60605,2.08177
1.60446,2.09241
1.6061,2.09321
1.59797,2.07404
1.60034,2.07338
1.5921,2.08133
1.58648,2.07567
1.58884,2.07332
1.59084,2.05589
1.58519,2.05544
1.58426,2.0542
1.57488,2.07058
1.57597,2.05844
1.57881,2.05896
1.58036,2.05129
1.58193,2.04113
1.57389,2.05065
1.5837,2.06145
1.58054,2.0388
1.57708,2.07726
1.57504,2.07286
1.57237,2.05441
1.56332,2.05947
1.56929,2.04876
1.56971,2.05733
1.5581,2.04334
1.5649,2.04444
1.55915,2.05722
1.5599,2.04416
1.55456,2.04845
1.5624,2.0385
1.55596,2.04853
1.558,2.02651
1.5511,2.03916
1.5572,2.03582
1.55378,2.04598
1.55056,2.03901
1.55001,2.03468
1.55139,2.04257
1.54382,2.04582
1.55071,2.04956
1.551,2.05341
1.55228,2.04208
1.54878,2.03369
