3.39382,3.33101
3.29327,3.27241
3.10395,3.24317
2.84621,3.13234
2.58196,2.96188
2.44136,2.84936
2.3328,2.80147
2.25034,2.77628
2.18537,2.73464
2.15613,2.68141
2.09645,2.64848
2.07045,2.61636
2.03092,2.62693
2.01006,2.61588
1.98071,2.57723
1.9555,2.54913
1.92991,2.54806
1.91393,2.53786
1.8985,2.52306
1.87443,2.51588
1.8631,2.51246
1.85471,2.49345
1.83491,2.49691
1.81938,2.45961
1.81722,2.46311
1.80652,2.46636
1.79685,2.46196
1.78746,2.45351
1.7839,2.4524
1.76987,2.4496
1.7662,2.46707
1.75717,2.44542
1.75677,2.42562
1.74645,2.4349
1.73331,2.43535
1.73327,2.4206
1.72197,2.41651
1.7202,2.41879
1.71703,2.44276
1.70749,2.40605
1.6944,2.42614
1.70017,2.41186
1.68273,2.40318
1.68803,2.43656
1.67513,2.39543
1.66492,2.40475
1.67472,2.41853
1.6635,2.3902
1.66034,2.40784
1.65641,2.4058
1.65328,2.40602
1.66087,2.42789
1.6507,2.39798
1.64931,2.40412
1.64154,2.40059
1.63977,2.38861
1.6424,2.38497
1.63548,2.37961
1.62711,2.3997
1.6288,2.37034
1.62201,2.38448
1.62081,2.38593
1.61891,2.35912
1.60801,2.37329
1.61262,2.36927
1.60831,2.35759
1.60392,2.37172
1.60503,2.34393
1.60307,2.35367
1.60895,2.36315
1.60844,2.34457
1.60284,2.36695
1.59811,2.3579
1.60372,2.36225
1.59643,2.35387
1.59107,2.34698
1.58584,2.33621
1.58132,2.33494
1.58867,2.33384
1.58294,2.30473
1.5833,2.31791
1.5785,2.34938
1.5793,2.32897
1.57382,2.33704
1.57256,2.32164
1.57275,2.32584
1.5706,2.32905
1.57619,2.33785
1.57003,2.32642
1.56232,2.33923
1.56659,2.34798
1.56272,2.33204
1.5604,2.33183
1.56066,2.323
1.57228,2.33663
1.55716,2.33921
1.5672,2.33019
1.55798,2.34076
1.55847,2.32296
1.54782,2.33859
1.54842,2.32595
1.55077,2.33197
1.55393,2.32212
1.54994,2.33497
1.54732,2.33099
1.55202,2.35128
1.55062,2.33131
1.54575,2.35605
1.54992,2.33261
1.54167,2.33807
1.54642,2.33639
1.54644,2.35129
1.54392,2.32375
1.54203,2.33178
1.54181,2.31681
1.5409,2.34198
1.53187,2.33267
1.53786,2.33326
1.54567,2.33972
1.54136,2.3504
1.54136,2.32917
1.53889,2.34243
1.53864,2.33813
1.53528,2.33699
1.53758,2.31542
1.53385,2.33265
1.53317,2.34823
1.53288,2.33759
1.53167,2.33008
1.52641,2.32672
1.53331,2.34918
1.52556,2.35359
1.52733,2.32924
1.52615,2.34273
1.51948,2.32738
1.52325,2.33603
1.52307,2.35884
1.51911,2.34952
1.5244,2.32832
1.52179,2.32387
1.52122,2.32988
1.5217,2.34783
1.52203,2.34841
1.52701,2.34026
1.51942,2.34362
1.52026,2.32459
1.51337,2.3514
1.52365,2.38075
1.51496,2.3504
1.51089,2.34862
1.51479,2.34462
1.51065,2.34056
1.51283,2.33753
1.50746,2.34143
1.50932,2.33525
1.51021,2.34109
1.51145,2.33469
1.5117,2.34544
1.51305,2.34113
1.51074,2.34783
1.51105,2.34492
1.51064,2.32973
1.5051,2.34486
1.51091,2.35538
1.51238,2.35263
1.51449,2.35806
1.51363,2.32504
1.5055,2.34176
1.50337,2.34904
1.50223,2.34312
1.50181,2.332
1.50007,2.34795
1.50405,2.38337
1.50467,2.35642
1.50082,2.36091
1.50218,2.35407
1.50078,2.31453
1.49769,2.34391
1.49458,2.32785
1.49772,2.34977
1.49927,2.32662
1.49546,2.33201
1.49967,2.35602
1.50225,2.34734
1.49758,2.37497
1.49913,2.35626
1.49493,2.32923
1.498,2.36403
1.5025,2.34492
1.49438,2.3536
1.49799,2.36152
1.49985,2.34661
1.4916,2.33851
1.50085,2.35767
1.49984,2.35126
1.49161,2.35241
1.495,2.36327
1.49553,2.34922
1.49224,2.35363
1.49046,2.35026
1.49321,2.35867
1.49758,2.34717
1.49398,2.35034
1.49431,2.35776
1.49311,2.34907
1.49084,2.3541
1.48714,2.34701
1.49048,2.36424
1.48208,2.35609
1.49502,2.36874
1.49177,2.36898
1.48899,2.34631
1.48747,2.34416
1.4878,2.35332
1.48836,2.35549
1.49234,2.34166
1.49075,2.35045
1.49112,2.34707
1.48882,2.36613
1.49679,2.3492
1.48596,2.35786
1.48845,2.34688
1.48461,2.35677
1.47935,2.35241
1.48258,2.34942
1.48155,2.3365
1.48105,2.35113
1.48333,2.36307
1.48663,2.3602
1.48277,2.36101
1.48612,2.37559
1.48997,2.36856
1.48513,2.36978
1.48383,2.36011
1.48359,2.37013
1.49245,2.37946
1.48515,2.372
1.48528,2.36834
1.48627,2.3698
1.4858,2.37506
